#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
8
#I,J,P,Ux,Uy
5 65 1260.364621 -0.131895 0.558714
5 66 1254.207834 -0.120235 0.583100
5 67 1248.405112 -0.108102 0.605185
5 68 1243.047969 -0.095542 0.624882
5 69 1238.220890 -0.082604 0.642112
5 70 1234.000000 -0.069341 0.656808
5 71 1230.451866 -0.055804 0.668912
5 72 1227.632443 -0.042047 0.678376
5 73 1225.586197 -0.028124 0.685163
5 74 1224.345397 -0.014090 0.689246
5 75 1223.929611 -0.000000 0.690609
5 76 1224.345397 0.014090 0.689246
5 77 1225.586197 0.028124 0.685163
5 78 1227.632443 0.042047 0.678376
5 79 1230.451866 0.055804 0.668912
5 80 1234.000000 0.069341 0.656808
5 81 1238.220890 0.082604 0.642112
5 82 1243.047969 0.095542 0.624882
5 83 1248.405112 0.108102 0.605185
5 84 1254.207834 0.120235 0.583100
5 85 1260.364621 0.131895 0.558714
5 86 1266.778378 0.143033 0.532123
5 87 1273.347957 0.153607 0.503432
5 88 1279.969750 0.163575 0.472754
5 89 1286.539328 0.172897 0.440211
5 90 1292.953085 0.181537 0.405930
5 91 1299.109873 0.189461 0.370047
5 92 1304.912594 0.196637 0.332703
5 93 1310.269737 0.203036 0.294047
5 94 1315.096817 0.208635 0.254230
5 95 1319.317706 0.213410 0.213410
5 96 1322.865841 0.217343 0.171747
5 97 1325.685263 0.220418 0.129407
5 98 1327.731509 0.222623 0.086556
5 99 1328.972310 0.223950 0.043364
5 100 1329.388096 0.224392 0.000000
6 0 1325.167206 0.267313 -0.000000
6 1 1324.751420 0.266786 -0.042393
6 2 1323.510620 0.265205 -0.084620
6 3 1321.464373 0.262578 -0.126512
6 4 1318.644951 0.258915 -0.167905
6 5 1315.096817 0.254230 -0.208635
6 6 1310.875927 0.248542 -0.248542
6 7 1306.048848 0.241872 -0.287468
6 8 1300.691704 0.234248 -0.325259
6 9 1294.888983 0.225700 -0.361767
6 10 1288.732195 0.216261 -0.396847
6 11 1282.318438 0.205968 -0.430361
6 12 1275.748860 0.194863 -0.462176
6 13 1269.127067 0.182989 -0.492168
6 14 1262.557489 0.170392 -0.520217
6 15 1256.143731 0.157123 -0.546213
6 16 1249.986944 0.143234 -0.570053
6 17 1244.184223 0.128779 -0.591644
6 18 1238.827079 0.113816 -0.610900
6 19 1234.000000 0.098405 -0.627744
6 20 1229.779110 0.082604 -0.642112
6 21 1226.230976 0.066478 -0.653945
6 22 1223.411554 0.050090 -0.663197
6 23 1221.365307 0.033503 -0.669832
6 24 1220.124507 0.016785 -0.673824
6 25 1219.708721 0.000000 -0.675156
